SID,SEASON,NAME,ISO_TIME,LAT,LON,TOKYO_WIND
1984225N18142,1984,HOLLY,1984-08-19 15:00:00,28.2,126.5,70
1984225N18142,1984,HOLLY,1984-08-19 18:00:00,28.6,126.4,70
1984225N18142,1984,HOLLY,1984-08-19 21:00:00,29.1,126.3,70
1984225N18142,1984,HOLLY,1984-08-20 00:00:00,29.5,126.3,70
1984225N18142,1984,HOLLY,1984-08-20 03:00:00,29.9,126.2,70
1984225N18142,1984,HOLLY,1984-08-20 06:00:00,30.3,126.2,70
1984225N18142,1984,HOLLY,1984-08-20 09:00:00,30.7,126.3,70
1984225N18142,1984,HOLLY,1984-08-20 12:00:00,31.1,126.5,70
1984225N18142,1984,HOLLY,1984-08-20 15:00:00,31.6,126.7,70
1984225N18142,1984,HOLLY,1984-08-20 18:00:00,32.0,127.0,70
1984225N18142,1984,HOLLY,1984-08-20 21:00:00,32.5,127.3,68
1984225N18142,1984,HOLLY,1984-08-21 00:00:00,33.1,127.7,65
1984225N18142,1984,HOLLY,1984-08-21 03:00:00,33.6,128.2,65
1984225N18142,1984,HOLLY,1984-08-21 06:00:00,34.1,128.9,65
1984225N18142,1984,HOLLY,1984-08-21 09:00:00,34.7,129.6,63
1984225N18142,1984,HOLLY,1984-08-21 12:00:00,35.3,130.5,60
1984225N18142,1984,HOLLY,1984-08-21 15:00:00,36.0,131.5,55
1984225N18142,1984,HOLLY,1984-08-21 18:00:00,36.8,132.6,50
1984225N18142,1984,HOLLY,1984-08-21 21:00:00,37.6,133.8,50
1984225N18142,1984,HOLLY,1984-08-22 00:00:00,38.5,135.0,50
1984225N18142,1984,HOLLY,1984-08-22 03:00:00,39.5,135.8,48
1984225N18142,1984,HOLLY,1984-08-22 06:00:00,40.4,136.5,45
1984225N18142,1984,HOLLY,1984-08-22 09:00:00,41.1,137.1, 
1984225N18142,1984,HOLLY,1984-08-22 12:00:00,41.6,137.8, 
1984225N18142,1984,HOLLY,1984-08-22 15:00:00,41.7,138.5, 
1984225N18142,1984,HOLLY,1984-08-22 18:00:00,41.8,139.2, 
1984225N18142,1984,HOLLY,1984-08-22 21:00:00,41.8,139.7, 
1984225N18142,1984,HOLLY,1984-08-23 00:00:00,41.9,140.1, 
1984225N18142,1984,HOLLY,1984-08-23 03:00:00,42.0,140.5, 
1984225N18142,1984,HOLLY,1984-08-23 06:00:00,42.0,141.0, 
1984227N18118,1984,GERALD,1984-08-14 00:00:00,18.0,118.0, 
1984227N18118,1984,GERALD,1984-08-14 03:00:00,17.9,117.9, 
1984227N18118,1984,GERALD,1984-08-14 06:00:00,17.9,117.9, 
1984227N18118,1984,GERALD,1984-08-14 09:00:00,17.9,117.9, 
1984227N18118,1984,GERALD,1984-08-14 12:00:00,17.9,117.9, 
1984227N18118,1984,GERALD,1984-08-14 15:00:00,17.9,117.9, 
1984227N18118,1984,GERALD,1984-08-14 18:00:00,17.9,118.0, 
1984227N18118,1984,GERALD,1984-08-14 21:00:00,18.0,118.1, 
1984227N18118,1984,GERALD,1984-08-15 00:00:00,18.6,118.3, 
1984227N18118,1984,GERALD,1984-08-15 03:00:00,19.0,118.5, 
1984227N18118,1984,GERALD,1984-08-15 06:00:00,19.3,118.6, 
1984227N18118,1984,GERALD,1984-08-15 09:00:00,19.5,118.8, 
1984227N18118,1984,GERALD,1984-08-15 12:00:00,19.5,118.9, 
1984227N18118,1984,GERALD,1984-08-15 15:00:00,19.6,118.9, 
1984227N18118,1984,GERALD,1984-08-15 18:00:00,19.8,118.8, 
1984227N18118,1984,GERALD,1984-08-15 21:00:00,19.9,118.6, 
1984227N18118,1984,GERALD,1984-08-16 00:00:00,20.1,118.4,40
1984227N18118,1984,GERALD,1984-08-16 03:00:00,20.1,118.1,40
1984227N18118,1984,GERALD,1984-08-16 06:00:00,20.1,117.8,40
1984227N18118,1984,GERALD,1984-08-16 09:00:00,19.9,117.4,40
1984227N18118,1984,GERALD,1984-08-16 12:00:00,19.6,117.1,40
1984227N18118,1984,GERALD,1984-08-16 15:00:00,19.4,116.8,40
1984227N18118,1984,GERALD,1984-08-16 18:00:00,19.1,116.6,40
1984227N18118,1984,GERALD,1984-08-16 21:00:00,18.8,116.5,45
1984227N18118,1984,GERALD,1984-08-17 00:00:00,18.6,116.4,50
1984227N18118,1984,GERALD,1984-08-17 03:00:00,18.5,116.3,53
1984227N18118,1984,GERALD,1984-08-17 06:00:00,18.5,116.2,55
1984227N18118,1984,GERALD,1984-08-17 09:00:00,18.5,116.0,55
1984227N18118,1984,GERALD,1984-08-17 12:00:00,18.4,115.8,55
1984227N18118,1984,GERALD,1984-08-17 15:00:00,18.4,115.6,53
1984227N18118,1984,GERALD,1984-08-17 18:00:00,18.4,115.3,50
1984227N18118,1984,GERALD,1984-08-17 21:00:00,18.4,115.1,50
1984227N18118,1984,GERALD,1984-08-18 00:00:00,18.5,114.8,50
1984227N18118,1984,GERALD,1984-08-18 03:00:00,18.6,114.5,50
1984227N18118,1984,GERALD,1984-08-18 06:00:00,18.6,114.1,50
1984227N18118,1984,GERALD,1984-08-18 09:00:00,18.6,113.8,50
1984227N18118,1984,GERALD,1984-08-18 12:00:00,18.6,113.4,50
1984227N18118,1984,GERALD,1984-08-18 15:00:00,18.5,113.1,50
1984227N18118,1984,GERALD,1984-08-18 18:00:00,18.5,112.9,50
1984227N18118,1984,GERALD,1984-08-18 21:00:00,18.4,112.7,50
1984227N18118,1984,GERALD,1984-08-19 00:00:00,18.3,112.5,50
1984227N18118,1984,GERALD,1984-08-19 03:00:00,18.4,112.3,50
1984227N18118,1984,GERALD,1984-08-19 06:00:00,18.5,112.2,50
1984227N18118,1984,GERALD,1984-08-19 09:00:00,18.6,112.1,50
1984227N18118,1984,GERALD,1984-08-19 12:00:00,18.7,112.1,50
1984227N18118,1984,GERALD,1984-08-19 15:00:00,18.9,112.0,50
1984227N18118,1984,GERALD,1984-08-19 18:00:00,19.0,112.1,50
1984227N18118,1984,GERALD,1984-08-19 21:00:00,19.2,112.2,50
1984227N18118,1984,GERALD,1984-08-20 00:00:00,19.4,112.3,50
1984227N18118,1984,GERALD,1984-08-20 03:00:00,19.7,112.6,50
1984227N18118,1984,GERALD,1984-08-20 06:00:00,20.0,112.8,50
1984227N18118,1984,GERALD,1984-08-20 09:00:00,20.3,113.1,50
1984227N18118,1984,GERALD,1984-08-20 12:00:00,20.7,113.4,50
1984227N18118,1984,GERALD,1984-08-20 15:00:00,21.0,113.6,50
1984227N18118,1984,GERALD,1984-08-20 18:00:00,21.3,113.8,50
1984227N18118,1984,GERALD,1984-08-20 21:00:00,21.6,114.1,45
1984227N18118,1984,GERALD,1984-08-21 00:00:00,21.9,114.4,40
1984227N18118,1984,GERALD,1984-08-21 03:00:00,22.3,114.7,38
1984227N18118,1984,GERALD,1984-08-21 06:00:00,22.9,115.0,35
1984227N18118,1984,GERALD,1984-08-21 09:00:00,23.5,115.2, 
1984227N18118,1984,GERALD,1984-08-21 12:00:00,24.1,115.4, 
1984227N18118,1984,GERALD,1984-08-21 15:00:00,24.6,115.3, 
1984227N18118,1984,GERALD,1984-08-21 18:00:00,25.3,115.3, 
1984227N18118,1984,GERALD,1984-08-21 21:00:00,26.3,115.3, 
1984227N18118,1984,GERALD,1984-08-22 00:00:00,27.6,115.8, 
1984227N18118,1984,GERALD,1984-08-22 03:00:00,28.8,117.0, 
1984227N18118,1984,GERALD,1984-08-22 06:00:00,29.7,118.3, 
1984227N18118,1984,GERALD,1984-08-22 09:00:00,30.2,119.0, 
1984227N18118,1984,GERALD,1984-08-22 12:00:00,30.5,119.4, 
1984227N18118,1984,GERALD,1984-08-22 15:00:00,30.7,119.9, 
1984227N18118,1984,GERALD,1984-08-22 18:00:00,30.9,120.5, 
1984227N18118,1984,GERALD,1984-08-22 21:00:00,31.2,121.2, 
1984227N18118,1984,GERALD,1984-08-23 00:00:00,31.6,121.9, 
1984227N18118,1984,GERALD,1984-08-23 03:00:00,32.0,122.2, 
1984227N18118,1984,GERALD,1984-08-23 06:00:00,32.4,122.4, 
1984227N18118,1984,GERALD,1984-08-23 09:00:00,32.8,122.7, 
1984227N18118,1984,GERALD,1984-08-23 12:00:00,33.2,123.1, 
1984227N18118,1984,GERALD,1984-08-23 15:00:00,33.6,123.6, 
1984227N18118,1984,GERALD,1984-08-23 18:00:00,34.1,124.1, 
1984227N18118,1984,GERALD,1984-08-23 21:00:00,34.5,124.5, 
1984227N18118,1984,GERALD,1984-08-24 00:00:00,35.0,125.0, 
1984227N18118,1984,GERALD,1984-08-24 03:00:00,35.7,125.8, 
1984227N18118,1984,GERALD,1984-08-24 06:00:00,36.3,126.7, 
1984227N18118,1984,GERALD,1984-08-24 09:00:00,36.7,127.4, 
1984227N18118,1984,GERALD,1984-08-24 12:00:00,37.0,128.0, 
1984227N21135,1984,UNNAMED,1984-08-14 00:00:00,20.5,135.0, 
1984227N21135,1984,UNNAMED,1984-08-14 03:00:00,21.0,135.1, 
1984227N21135,1984,UNNAMED,1984-08-14 06:00:00,21.5,135.2, 
1984227N21135,1984,UNNAMED,1984-08-14 09:00:00,21.9,135.2, 
1984227N21135,1984,UNNAMED,1984-08-14 12:00:00,22.3,135.0, 
1984227N21135,1984,UNNAMED,1984-08-14 15:00:00,22.6,134.4, 
1984227N21135,1984,UNNAMED,1984-08-14 18:00:00,22.8,133.6, 
1984227N21135,1984,UNNAMED,1984-08-14 21:00:00,23.0,132.8, 
1984227N21135,1984,UNNAMED,1984-08-15 00:00:00,23.1,132.1, 
1984227N21135,1984,UNNAMED,1984-08-15 03:00:00,23.3,131.5, 
1984227N21135,1984,UNNAMED,1984-08-15 06:00:00,23.6,131.0, 
1984227N21135,1984,UNNAMED,1984-08-15 09:00:00,23.8,130.4, 
1984227N21135,1984,UNNAMED,1984-08-15 12:00:00,24.0,129.8, 
1984227N21135,1984,UNNAMED,1984-08-15 15:00:00,24.1,129.0, 
1984227N21135,1984,UNNAMED,1984-08-15 18:00:00,24.0,128.3, 
1984227N21135,1984,UNNAMED,1984-08-15 21:00:00,23.7,127.6, 
1984227N21135,1984,UNNAMED,1984-08-16 00:00:00,23.2,127.2, 
1984227N21135,1984,UNNAMED,1984-08-16 03:00:00,22.8,127.2, 
1984227N21135,1984,UNNAMED,1984-08-16 06:00:00,22.4,127.4, 
1984227N21135,1984,UNNAMED,1984-08-16 09:00:00,22.1,127.8, 
1984227N21135,1984,UNNAMED,1984-08-16 12:00:00,21.9,128.3, 
1984227N21135,1984,UNNAMED,1984-08-16 15:00:00,21.6,128.9, 
1984227N21135,1984,UNNAMED,1984-08-16 18:00:00,21.3,129.5, 
1984227N21135,1984,UNNAMED,1984-08-16 21:00:00,21.1,130.0, 
1984227N21135,1984,UNNAMED,1984-08-17 00:00:00,21.0,130.5, 
1984234N16147,1984,UNNAMED,1984-08-21 00:00:00,16.1,146.7, 
1984234N16147,1984,UNNAMED,1984-08-21 03:00:00,16.2,146.3, 
1984234N16147,1984,UNNAMED,1984-08-21 06:00:00,16.3,145.9, 
1984234N16147,1984,UNNAMED,1984-08-21 09:00:00,16.4,145.6, 
1984234N16147,1984,UNNAMED,1984-08-21 12:00:00,16.5,145.3, 
1984234N16147,1984,UNNAMED,1984-08-21 15:00:00,16.6,145.1, 
1984234N16147,1984,UNNAMED,1984-08-21 18:00:00,16.8,144.8, 
1984234N16147,1984,UNNAMED,1984-08-21 21:00:00,16.9,144.7, 
1984234N16147,1984,UNNAMED,1984-08-22 00:00:00,17.1,144.5, 
1984234N16147,1984,UNNAMED,1984-08-22 03:00:00,17.3,144.3, 
1984234N16147,1984,UNNAMED,1984-08-22 06:00:00,17.6,144.2, 
1984234N16147,1984,UNNAMED,1984-08-22 09:00:00,17.8,144.0, 
1984234N16147,1984,UNNAMED,1984-08-22 12:00:00,18.1,143.8, 
1984234N16147,1984,UNNAMED,1984-08-22 15:00:00,18.4,143.6, 
1984234N16147,1984,UNNAMED,1984-08-22 18:00:00,18.6,143.3, 
1984234N16147,1984,UNNAMED,1984-08-22 21:00:00,18.9,143.0, 
1984234N16147,1984,UNNAMED,1984-08-23 00:00:00,19.2,142.7, 
1984234N16147,1984,UNNAMED,1984-08-23 03:00:00,19.4,142.3, 
1984234N16147,1984,UNNAMED,1984-08-23 06:00:00,19.6,141.8, 
1984234N16147,1984,UNNAMED,1984-08-23 09:00:00,19.7,141.4, 
1984234N16147,1984,UNNAMED,1984-08-23 12:00:00,19.8,140.9, 
1984234N16147,1984,UNNAMED,1984-08-23 15:00:00,20.0,140.4, 
1984234N16147,1984,UNNAMED,1984-08-23 18:00:00,20.1,139.9, 
1984234N16147,1984,UNNAMED,1984-08-23 21:00:00,20.2,139.4, 
1984234N16147,1984,UNNAMED,1984-08-24 00:00:00,20.3,138.8, 
1984234N16147,1984,UNNAMED,1984-08-24 03:00:00,20.5,138.1, 
1984234N16147,1984,UNNAMED,1984-08-24 06:00:00,20.9,137.4, 
1984234N16147,1984,UNNAMED,1984-08-24 09:00:00,21.3,136.7, 
1984234N16147,1984,UNNAMED,1984-08-24 12:00:00,21.7,136.0, 
1984234N16147,1984,UNNAMED,1984-08-24 15:00:00,22.2,135.1, 
1984234N16147,1984,UNNAMED,1984-08-24 18:00:00,22.7,134.3, 
1984234N16147,1984,UNNAMED,1984-08-24 21:00:00,23.3,133.4, 
1984234N16147,1984,UNNAMED,1984-08-25 00:00:00,23.9,132.4, 
1984234N16147,1984,UNNAMED,1984-08-25 03:00:00,24.5,131.3, 
1984234N16147,1984,UNNAMED,1984-08-25 06:00:00,24.9,130.5, 
1984234N16147,1984,UNNAMED,1984-08-25 09:00:00,25.3,130.0, 
1984234N16147,1984,UNNAMED,1984-08-25 12:00:00,25.9,129.5, 
1984234N16147,1984,UNNAMED,1984-08-25 15:00:00,26.4,129.0, 
1984234N16147,1984,UNNAMED,1984-08-25 18:00:00,27.0,128.5, 
1984234N16147,1984,UNNAMED,1984-08-25 21:00:00,27.6,128.0, 
1984234N16147,1984,UNNAMED,1984-08-26 00:00:00,28.1,127.5, 
1984234N16147,1984,UNNAMED,1984-08-26 03:00:00,28.6,127.2, 
1984234N16147,1984,UNNAMED,1984-08-26 06:00:00,29.0,126.8, 
1984234N16147,1984,UNNAMED,1984-08-26 09:00:00,29.5,126.2, 
1984234N16147,1984,UNNAMED,1984-08-26 12:00:00,30.0,125.5, 
1984234N16147,1984,UNNAMED,1984-08-26 15:00:00,30.4,124.8, 
1984234N16147,1984,UNNAMED,1984-08-26 18:00:00,30.9,124.1, 
1984234N16147,1984,UNNAMED,1984-08-26 21:00:00,31.4,123.5, 
1984234N16147,1984,UNNAMED,1984-08-27 00:00:00,32.1,122.9, 
1984234N16147,1984,UNNAMED,1984-08-27 03:00:00,32.9,122.4, 
1984234N16147,1984,UNNAMED,1984-08-27 06:00:00,33.7,122.0, 
1984234N16147,1984,UNNAMED,1984-08-27 09:00:00,34.4,121.7, 
1984234N16147,1984,UNNAMED,1984-08-27 12:00:00,35.0,121.6, 
1984234N16147,1984,UNNAMED,1984-08-27 15:00:00,35.6,121.6, 
1984234N16147,1984,UNNAMED,1984-08-27 18:00:00,36.2,121.8, 
1984234N16147,1984,UNNAMED,1984-08-27 21:00:00,36.8,122.0, 
1984234N16147,1984,UNNAMED,1984-08-28 00:00:00,37.3,122.4, 
1984234N16147,1984,UNNAMED,1984-08-28 03:00:00,37.6,122.9, 
1984234N16147,1984,UNNAMED,1984-08-28 06:00:00,37.8,123.5, 
1984234N16147,1984,UNNAMED,1984-08-28 09:00:00,38.0,124.1, 
1984234N16147,1984,UNNAMED,1984-08-28 12:00:00,38.0,124.6, 
1984234N16147,1984,UNNAMED,1984-08-28 15:00:00,38.0,125.0, 
1984234N16147,1984,UNNAMED,1984-08-28 18:00:00,37.8,125.3, 
1984234N16147,1984,UNNAMED,1984-08-28 21:00:00,37.6,125.4, 
1984234N16147,1984,UNNAMED,1984-08-29 00:00:00,37.3,125.5, 
1984236N42146,1984,HOLLY,1984-08-23 00:00:00,41.5,146.0, 
1984236N42146,1984,HOLLY,1984-08-23 03:00:00,41.1,147.4, 
1984236N42146,1984,HOLLY,1984-08-23 06:00:00,40.7,148.8, 
1984236N42146,1984,HOLLY,1984-08-23 09:00:00,40.3,150.0, 
1984236N42146,1984,HOLLY,1984-08-23 12:00:00,39.8,151.1, 
1984236N42146,1984,HOLLY,1984-08-23 15:00:00,39.3,152.0, 
1984236N42146,1984,HOLLY,1984-08-23 18:00:00,38.9,152.8, 
1984236N42146,1984,HOLLY,1984-08-23 21:00:00,38.5,153.4, 
1984236N42146,1984,HOLLY,1984-08-24 00:00:00,38.0,154.0, 
1984236N42146,1984,HOLLY,1984-08-24 03:00:00,37.4,154.9, 
1984236N42146,1984,HOLLY,1984-08-24 06:00:00,36.9,156.0, 
1984236N42146,1984,HOLLY,1984-08-24 09:00:00,36.5,157.1, 
1984236N42146,1984,HOLLY,1984-08-24 12:00:00,36.3,158.3, 
1984238N18137,1984,JUNE,1984-08-25 00:00:00,17.9,137.1, 
1984238N18137,1984,JUNE,1984-08-25 03:00:00,17.8,136.7, 
1984238N18137,1984,JUNE,1984-08-25 06:00:00,17.7,136.3, 
1984238N18137,1984,JUNE,1984-08-25 09:00:00,17.6,136.0, 
1984238N18137,1984,JUNE,1984-08-25 12:00:00,17.6,135.6, 
1984238N18137,1984,JUNE,1984-08-25 15:00:00,17.6,135.2, 
1984238N18137,1984,JUNE,1984-08-25 18:00:00,17.6,134.9, 
1984238N18137,1984,JUNE,1984-08-25 21:00:00,17.6,134.5, 
1984238N18137,1984,JUNE,1984-08-26 00:00:00,17.6,134.1, 
1984238N18137,1984,JUNE,1984-08-26 03:00:00,17.6,133.6, 
1984238N18137,1984,JUNE,1984-08-26 06:00:00,17.5,132.9, 
1984238N18137,1984,JUNE,1984-08-26 09:00:00,17.5,132.4, 
1984238N18137,1984,JUNE,1984-08-26 12:00:00,17.5,131.9, 
1984238N18137,1984,JUNE,1984-08-26 15:00:00,17.5,131.6, 
1984238N18137,1984,JUNE,1984-08-26 18:00:00,17.6,131.4, 
1984238N18137,1984,JUNE,1984-08-26 21:00:00,17.7,131.2, 
1984238N18137,1984,JUNE,1984-08-27 00:00:00,17.7,130.8, 
1984238N18137,1984,JUNE,1984-08-27 03:00:00,17.6,130.3, 
1984238N18137,1984,JUNE,1984-08-27 06:00:00,17.5,129.6, 
1984238N18137,1984,JUNE,1984-08-27 09:00:00,17.5,129.0, 
1984238N18137,1984,JUNE,1984-08-27 12:00:00,17.5,128.3, 
1984238N18137,1984,JUNE,1984-08-27 15:00:00,17.5,127.5, 
1984238N18137,1984,JUNE,1984-08-27 18:00:00,17.5,126.8, 
1984238N18137,1984,JUNE,1984-08-27 21:00:00,17.6,126.0, 
1984238N18137,1984,JUNE,1984-08-28 00:00:00,17.7,125.3,40
1984238N18137,1984,JUNE,1984-08-28 03:00:00,17.8,124.8,43
1984238N18137,1984,JUNE,1984-08-28 06:00:00,17.9,124.3,45
1984238N18137,1984,JUNE,1984-08-28 09:00:00,17.9,123.8,45
1984238N18137,1984,JUNE,1984-08-28 12:00:00,18.0,123.3,45
1984238N18137,1984,JUNE,1984-08-28 15:00:00,18.1,122.7,45
1984238N18137,1984,JUNE,1984-08-28 18:00:00,18.3,122.1,45
1984238N18137,1984,JUNE,1984-08-28 21:00:00,18.5,121.6,45
1984238N18137,1984,JUNE,1984-08-29 00:00:00,18.7,121.0,45
1984238N18137,1984,JUNE,1984-08-29 03:00:00,18.8,120.5,45
1984238N18137,1984,JUNE,1984-08-29 06:00:00,18.9,120.0,45
1984238N18137,1984,JUNE,1984-08-29 09:00:00,19.0,119.5,45
1984238N18137,1984,JUNE,1984-08-29 12:00:00,19.2,119.2,45
1984238N18137,1984,JUNE,1984-08-29 15:00:00,19.5,118.9,48
1984238N18137,1984,JUNE,1984-08-29 18:00:00,19.8,118.8,50
1984238N18137,1984,JUNE,1984-08-29 21:00:00,20.2,118.6,50
1984238N18137,1984,JUNE,1984-08-30 00:00:00,20.6,118.3,50
1984238N18137,1984,JUNE,1984-08-30 03:00:00,20.9,117.9,50
1984238N18137,1984,JUNE,1984-08-30 06:00:00,21.3,117.4,50
1984238N18137,1984,JUNE,1984-08-30 09:00:00,21.6,117.1,58
1984238N18137,1984,JUNE,1984-08-30 12:00:00,21.9,116.8,65
1984238N18137,1984,JUNE,1984-08-30 15:00:00,22.4,116.5,58
1984238N18137,1984,JUNE,1984-08-30 18:00:00,22.8,116.3,50
1984238N18137,1984,JUNE,1984-08-30 21:00:00,23.2,115.9,48
1984238N18137,1984,JUNE,1984-08-31 00:00:00,23.6,115.5,45
1984238N18137,1984,JUNE,1984-08-31 03:00:00,23.9,115.1,45
1984238N18137,1984,JUNE,1984-08-31 06:00:00,24.2,114.9,45
1984238N18137,1984,JUNE,1984-08-31 09:00:00,24.4,114.6, 
1984238N18137,1984,JUNE,1984-08-31 12:00:00,24.6,114.5, 
1984238N18137,1984,JUNE,1984-08-31 15:00:00,24.8,114.6, 
1984238N18137,1984,JUNE,1984-08-31 18:00:00,25.1,114.8, 
1984238N18137,1984,JUNE,1984-08-31 21:00:00,25.5,114.8, 
1984238N18137,1984,JUNE,1984-09-01 00:00:00,26.0,115.0, 
1984238N18137,1984,JUNE,1984-09-01 03:00:00,26.5,115.4, 
1984238N18137,1984,JUNE,1984-09-01 06:00:00,27.0,116.0, 
1984238N18137,1984,JUNE,1984-09-01 09:00:00,27.5,116.5, 
1984238N18137,1984,JUNE,1984-09-01 12:00:00,28.0,117.0, 
1984238N18137,1984,JUNE,1984-09-01 15:00:00,28.5,117.5, 
1984238N18137,1984,JUNE,1984-09-01 18:00:00,29.0,118.0, 
1984238N18137,1984,JUNE,1984-09-01 21:00:00,29.5,118.4, 
1984238N18137,1984,JUNE,1984-09-02 00:00:00,30.0,119.0, 
1984238N18137,1984,JUNE,1984-09-02 03:00:00,30.4,120.4, 
1984238N18137,1984,JUNE,1984-09-02 06:00:00,31.0,122.0, 
1984238N18137,1984,JUNE,1984-09-02 09:00:00,32.0,123.1, 
1984238N18137,1984,JUNE,1984-09-02 12:00:00,33.0,124.0, 
1984238N18137,1984,JUNE,1984-09-02 15:00:00,33.4,124.5, 
1984238N18137,1984,JUNE,1984-09-02 18:00:00,33.5,125.0, 
1984238N18137,1984,JUNE,1984-09-02 21:00:00,33.8,125.9, 
1984238N18137,1984,JUNE,1984-09-03 00:00:00,34.0,127.0, 
1984238N18137,1984,JUNE,1984-09-03 03:00:00,34.2,127.9, 
1984238N18137,1984,JUNE,1984-09-03 06:00:00,34.5,129.0, 
1984238N18137,1984,JUNE,1984-09-03 09:00:00,35.2,130.3, 
1984238N18137,1984,JUNE,1984-09-03 12:00:00,36.0,132.0, 
1984238N18137,1984,JUNE,1984-09-03 15:00:00,36.6,134.3, 
1984238N18137,1984,JUNE,1984-09-03 18:00:00,37.0,137.0, 
1984239N08146,1984,IKE,1984-08-26 00:00:00,8.2,146.0, 
1984239N08146,1984,IKE,1984-08-26 03:00:00,8.5,146.0, 
1984239N08146,1984,IKE,1984-08-26 06:00:00,8.8,146.4, 
1984239N08146,1984,IKE,1984-08-26 09:00:00,9.1,146.4, 
1984239N08146,1984,IKE,1984-08-26 12:00:00,9.4,146.3, 
1984239N08146,1984,IKE,1984-08-26 15:00:00,9.8,146.1, 
1984239N08146,1984,IKE,1984-08-26 18:00:00,10.1,145.7, 
1984239N08146,1984,IKE,1984-08-26 21:00:00,10.5,145.4, 
1984239N08146,1984,IKE,1984-08-27 00:00:00,10.8,145.0, 
1984239N08146,1984,IKE,1984-08-27 03:00:00,11.1,144.7, 
1984239N08146,1984,IKE,1984-08-27 06:00:00,11.4,144.4,35
1984239N08146,1984,IKE,1984-08-27 09:00:00,11.7,144.1,35
1984239N08146,1984,IKE,1984-08-27 12:00:00,11.9,143.8,35
1984239N08146,1984,IKE,1984-08-27 15:00:00,12.2,143.5,35
1984239N08146,1984,IKE,1984-08-27 18:00:00,12.5,143.2,35
1984239N08146,1984,IKE,1984-08-27 21:00:00,12.9,142.9,38
1984239N08146,1984,IKE,1984-08-28 00:00:00,13.2,142.5,40
1984239N08146,1984,IKE,1984-08-28 03:00:00,13.4,142.1,40
1984239N08146,1984,IKE,1984-08-28 06:00:00,13.5,141.8,40
1984239N08146,1984,IKE,1984-08-28 09:00:00,13.4,141.5,40
1984239N08146,1984,IKE,1984-08-28 12:00:00,13.2,141.2,40
1984239N08146,1984,IKE,1984-08-28 15:00:00,12.9,141.0,43
1984239N08146,1984,IKE,1984-08-28 18:00:00,12.7,140.8,45
1984239N08146,1984,IKE,1984-08-28 21:00:00,12.5,140.6,45
1984239N08146,1984,IKE,1984-08-29 00:00:00,12.3,140.3,45
1984239N08146,1984,IKE,1984-08-29 03:00:00,12.2,140.0,45
1984239N08146,1984,IKE,1984-08-29 06:00:00,12.2,139.7,45
1984239N08146,1984,IKE,1984-08-29 09:00:00,12.1,139.3,45
1984239N08146,1984,IKE,1984-08-29 12:00:00,12.0,139.0,45
1984239N08146,1984,IKE,1984-08-29 15:00:00,11.8,138.8,48
1984239N08146,1984,IKE,1984-08-29 18:00:00,11.5,138.5,50
1984239N08146,1984,IKE,1984-08-29 21:00:00,11.2,138.2,50
1984239N08146,1984,IKE,1984-08-30 00:00:00,11.0,137.9,50
1984239N08146,1984,IKE,1984-08-30 03:00:00,10.8,137.5,50
1984239N08146,1984,IKE,1984-08-30 06:00:00,10.7,137.1,50
1984239N08146,1984,IKE,1984-08-30 09:00:00,10.6,136.7,53
1984239N08146,1984,IKE,1984-08-30 12:00:00,10.5,136.3,55
1984239N08146,1984,IKE,1984-08-30 15:00:00,10.4,135.9,55
1984239N08146,1984,IKE,1984-08-30 18:00:00,10.3,135.4,55
1984239N08146,1984,IKE,1984-08-30 21:00:00,10.2,135.0,58
1984239N08146,1984,IKE,1984-08-31 00:00:00,10.2,134.5,60
1984239N08146,1984,IKE,1984-08-31 03:00:00,10.1,133.9,63
1984239N08146,1984,IKE,1984-08-31 06:00:00,10.1,133.3,65
1984239N08146,1984,IKE,1984-08-31 09:00:00,10.0,132.7,68
1984239N08146,1984,IKE,1984-08-31 12:00:00,9.9,132.0,70
1984239N08146,1984,IKE,1984-08-31 15:00:00,9.8,131.4,73
1984239N08146,1984,IKE,1984-08-31 18:00:00,9.7,130.7,75
1984239N08146,1984,IKE,1984-08-31 21:00:00,9.7,130.1,80
1984239N08146,1984,IKE,1984-09-01 00:00:00,9.6,129.5,85
1984239N08146,1984,IKE,1984-09-01 03:00:00,9.6,128.8,88
1984239N08146,1984,IKE,1984-09-01 06:00:00,9.5,128.1,90
1984239N08146,1984,IKE,1984-09-01 09:00:00,9.4,127.5,90
1984239N08146,1984,IKE,1984-09-01 12:00:00,9.4,126.9,90
1984239N08146,1984,IKE,1984-09-01 15:00:00,9.5,126.2,90
1984239N08146,1984,IKE,1984-09-01 18:00:00,9.7,125.5,90
1984239N08146,1984,IKE,1984-09-01 21:00:00,9.8,124.9,83
1984239N08146,1984,IKE,1984-09-02 00:00:00,10.0,124.2,75
1984239N08146,1984,IKE,1984-09-02 03:00:00,10.1,123.6,68
1984239N08146,1984,IKE,1984-09-02 06:00:00,10.3,123.0,60
1984239N08146,1984,IKE,1984-09-02 09:00:00,10.5,122.5,58
1984239N08146,1984,IKE,1984-09-02 12:00:00,10.8,122.0,55
1984239N08146,1984,IKE,1984-09-02 15:00:00,11.1,121.5,53
1984239N08146,1984,IKE,1984-09-02 18:00:00,11.4,121.1,50
1984239N08146,1984,IKE,1984-09-02 21:00:00,11.7,120.7,48
1984239N08146,1984,IKE,1984-09-03 00:00:00,12.1,120.3,45
1984239N08146,1984,IKE,1984-09-03 03:00:00,12.5,119.9,45
